sk_tipoViolacao,violacao
8ed0668b-de1c-42e1-9824-9fc9bf469bd5,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>AGRESSAO>HONRA.INJURIA
6ace58c3-179a-402b-9002-7127d1688597,VIOLENCIA>FISICA.TORTURA FISICA>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>CRIME>VIDA.TENTATIVA DE FEMINICIDIO>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.FALTA DE ACESSIBILIDADE>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE
41c517b6-32a4-4693-9ef3-4627424e1334,VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
b9405f2e-6fa5-4c94-b4ab-d5b68f29a105,VIOLENCIA>FISICA.OUTROS>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.CARCERE PRIVADO
03d20a03-f935-4c10-9f6b-7b8a62e04871,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.FALTA DE ACESSIBILIDADE
ff05f2da-5b42-45c5-91d0-a9e697b3d84e,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA O MEIO AMBIENTE
03acc6be-dfdd-43fa-bb02-ac391ee5a035,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.INSUBSISTENCIA INTELECTUAL>VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA
a768284c-764c-49c2-95da-b11aaa244dc9,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.FALTA DE ACESSIBILIDADE>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>VIOLACOES>GERAIS.LIBERDADE SEXUAL FISICA > ESTUPRO
6895ae7d-7421-414f-b059-bfc58784a5e4,VIOLENCIA>PSICOLOGICA.ALIENACAO PARENTAL>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>AGRESSAO>LIBERDADE>CIVIL.PROPRIEDADE > PATRIMONIO MATERIAL
dee1603f-cfcd-49dd-bd65-10a1b74066d0,VIOLENCIA>FISICA.TORTURA FISICA>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.INSUBSISTENCIA INTELECTUAL>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.FALTA DE ACESSIBILIDADE>VIOLENCIA>VIOLACOES>GERAIS.AGRESSOES QUE VIOLAM O DIREITO A IGUALDADE FORMAL
d28842a8-f09b-41d7-86f1-8a843b291d99,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.CARCERE PRIVADO>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA PATRIMONIAL
66c67862-df15-44da-85dc-0afa7af35483,VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE
a6f3f798-320b-49c2-9a6c-c9371dd94ec4,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
154907b0-7d7f-4329-9027-826cf00a0872,VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
7991357d-d9ff-4931-8d15-cd96040c2487,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.CARCERE PRIVADO>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA CONTRA A LIBERDADE DE EXPRESSAO>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
5cab455a-5292-4b34-a0d6-e6f5dbc63dde,VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>VIOLACOES>GERAIS.LIBERDADE SEXUAL FISICA > ESTUPRO
dffa5328-5b51-441d-9d5d-cd31e38bdcd1,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>AGRESSAO>HONRA.ASSEDIO MORAL OBJETIVO>VIOLENCIA>VIOLACOES>GERAIS.LIBERDADE SEXUAL FISICA > ESTUPRO>VIOLENCIA>VIOLACOES>GERAIS.LIBERDADE SEXUAL PSIQUICA > ASSEDIO SEXUAL
badc4000-2766-4bf5-80ac-d03eaf1369ca,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL
09ac2a7f-bd25-4d12-bdea-61d14c1c89e4,VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>HONRA.INJURIA
38ead1ca-a99b-4df0-859b-a01c4406c576,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
eed35f59-380b-468d-ad13-ad517f298404,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
935e425c-2e5a-4615-8205-37bdd5029b44,VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>CRIME>VIDA.TENTATIVA DE FEMINICIDIO>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>HONRA.ASSEDIO MORAL OBJETIVO>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA CONTRA A LIBERDADE DE EXPRESSAO>VIOLENCIA>VIOLACOES>GERAIS.AGRESSOES QUE VIOLAM O DIREITO A IGUALDADE FORMAL
dd47edc6-112d-43bb-9a9c-7ff1878fd17b,VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA ECONOMICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
9f09d391-0988-4984-99b8-bb94b0433b7a,VIOLENCIA>FISICA.OUTROS>VIOLENCIA>PSICOLOGICA.TORTURA PSI QUICA
b146704c-509f-4db9-aa3d-6d4f870fc891,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>CRIME>VIDA.TENTATIVA DE HOMICIDIO>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.CARCERE PRIVADO>VIOLENCIA>VIOLACOES>GERAIS.LIBERDADE SEXUAL PSIQUICA > ASSEDIO SEXUAL>VIOLENCIA>VIOLACOES>GERAIS.LIBERDADE SEXUAL FISICA > ESTUPRO>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA PATRIMONIAL
7949de12-20c2-4097-a190-ab875a293f0f,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA PATRIMONIAL
8fdcf76e-2e86-45f1-9cf4-80c5b32f4b05,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.SITUACAO DE RUA> ABANDONO MATERIAL>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>VIOLACOES>GERAIS.AGRESSOES QUE VIOLAM O DIREITO A IGUALDADE MATERIAL>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA ECONOMICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
bf74f167-27da-433c-a914-7abfd2f57544,VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.CARCERE PRIVADO>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
67193c9e-e731-44f3-9c89-7168e1b9a972,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE
3946b8ea-18b8-4e60-b750-339a1667be53,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
965256fd-9445-40e0-b307-51bbb5a374c8,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.TORTURA FISICA>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.FALTA DE ACESSIBILIDADE>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA PATRIMONIAL
9d325513-f91e-41b8-8ea9-814b03b17663,VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>CRIME>VIDA.TENTATIVA DE FEMINICIDIO>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>AGRESSAO>HONRA.CALUNIA>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.CARCERE PRIVADO>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
c2ed3b3d-95ba-4df5-a625-fec7ae0a9a36,VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA PATRIMONIAL
2b57bd52-a97f-49d8-88a2-b6cbac1a579b,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
a20219b1-6fc4-4794-afd7-7cc8abda7015,VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA
17f92f04-1ad0-4618-a6a2-f694e3b7e890,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA
e3244ece-3662-40b0-8fdc-e703d91526ce,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
3d7e2a0e-df0f-421a-88eb-47cc7b12e44e,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.ALIENACAO PARENTAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>AGRESSAO>HONRA.INJURIA
2829e4a3-03ca-4087-a5c2-a8adf89db632,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA
f6a0fd23-b4d8-4f9a-84b2-22e02b710a50,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA CONTRA A LIBERDADE DE EXPRESSAO
ed60b558-70a5-46d3-943e-c091b4107991,VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA PATRIMONIAL
0c3243da-4db9-4a54-a074-ecf6479e0bd2,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA PSIQUICA
3d330bfb-63a6-4350-bbd1-9ffefdbb922f,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>AGRESSAO>HONRA.ASSEDIO MORAL OBJETIVO
6447dc9a-a5e9-4e72-ba0a-f9ff951cb243,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>AGRESSAO>HONRA.DIFAMACAO>VIOLENCIA>AGRESSAO>HONRA.INJURIA
d7c2d0a2-d574-42f6-a9dd-55d581d7fbd7,VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.INSUBSISTENCIA INTELECTUAL>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA
0f557aad-d93e-42a1-89fa-600b0b740934,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>VIOLACOES>GERAIS.VIOLENCIA PATRIMONIAL
d43f1728-6bb5-42ca-a738-c8c5b905b8af,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA
71b90f10-91e9-4b19-94b1-f6a299018bbb,VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>CRIME>VIDA.TENTATIVA DE FEMINICIDIO>VIOLENCIA>AGRESSAO>HONRA.INJURIA>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
4ccde48c-ed96-4d9d-8f20-b52048b65de1,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.INSUBSISTENCIA MATERIAL>VIOLENCIA>FISICA.TORTURA FISICA>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.FALTA DE ACESSIBILIDADE>VIOLENCIA>AGRESSAO>DIREITO>LIBERDADE.AUTONOMIA DE VONTADE>VIOLENCIA>VIOLACOES>GERAIS.CRIMES CONTRA A SEGURANCA FISICA
4be5c08a-601d-4433-bfd3-ec7a5d03223a,VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.AGRESSAO>VIAS DE FATO>VIOLENCIA>PSICOLOGICA.ASSEDIO MORAL>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.AMEACA>COACAO
eec5592f-c62a-4788-acf7-742cf445d673,VIOLENCIA>FISICA.MAUS TRATOS>VIOLENCIA>FISICA.LESAO CORPORAL>VIOLENCIA>FISICA.EXPOSICAO DE RISCO A SAUDE>VIOLENCIA>PSICOLOGICA.TORTURA PSIQUICA>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO
eced112d-4b53-4999-a4c1-d5df560c56cb,VIOLENCIA>PSICOLOGICA.INSUBSISTENCIA AFETIVA>VIOLENCIA>PSICOLOGICA.EXPOSICAO>VIOLENCIA>PSICOLOGICA.CONSTRANGIMENTO>VIOLENCIA>AGRESSAO>HONRA.INJURIA
